ID,NAME,ADDR,LAT,LNG
1024,오동물병원,경기도 수원시 영통구 매탄동 810번지 삼성2차아파트 상가동 119호,37.2694349,127.0435819
1025,수원24시 바른동물의료센터,경기도 수원시 권선구 금곡동 1114번지 ,37.2747657,126.9535875
1026,한성동물병원,경기도 수원시 팔달구 인계동 752-13번지 ,37.2749637,127.0216098
1027,공감＋동물의료센터,경기도 수원시 영통구 원천동 78-3번지 ,37.2739566,127.0476095
1028,순풍동물병원,경기도 수원시 권선구 세류동 537-19번지 ,37.2551873,127.0114487
1029,에덴동물병원,경기도 수원시 팔달구 매교동 141-5번지 ,37.2696302,127.0172566
1030,다솔동물병원,경기도 수원시 장안구 정자동 945번지 수원 SK SKY VIEW 603동 106호,37.3068151,126.9850824
1031,장우진동물병원,경기도 수원시 권선구 세류동 998-1   번지,37.2537364,127.0139509
1032,새봄동물병원,경기도 수원시 영통구 영통동 960-3번지,37.2519874,127.0709738
1033,황제 동물병원,경기도 수원시 팔달구 매산로3가 62번지,37.2689641,127.0093984
1034,엘림동물병원,경기도 수원시 팔달구 중동 2-2번지,37.2750455,127.0159497
1035,카페거리동물병원동행,경기도 수원시 영통구 이의동 1306-15번지,37.2949297,127.0545015
1036,21세기동물병원,경기도 수원시 장안구 영화동 127-39번지,37.2906512,127.0168659
1037,에니멀클리닉컨설팅,경기도 수원시 권선구 곡반정동 53블럭 7롯트 한아름빌딩 3층,37.2437679,127.0321174
1038,다나동물병원,경기도 수원시 영통구 매탄동 1174-3   번지,37.2549028,127.038806
1039,서울대 부속 동물병원,경기도 수원시 권선구 서둔동 103번지,37.2695126,126.9846966
1040,삼성동물병원,경기도 수원시 장안구 송죽동 277-57  번지,37.3024013,126.9975018
1041,도그 앤 캣 동물병원,경기도 수원시 팔달구 화서동 32-7   번지,37.2847322,127.0067836
1042,더독앤캣 클리닉,경기도 수원시 팔달구 영동 44-9번지 2층,37.2752616,127.017641
1043,더독동물병원,경기도 수원시 영통구 영통동 960-3   번지 117호,37.2519874,127.0709738
1044,권선동물병원,경기도 수원시 권선구 권선동 1043-9   번지,37.2547704,127.0281651
1045,전봉근종합동물병원,경기도 수원시 장안구 천천동 528-4번지 태영프라자 112호,37.295516,126.9836189
1046,예스동물병원,경기도 수원시 팔달구 인계동 1019-5   번지,37.2675738,127.0291164
1047,쿨펫동물병원 광교이마트점,경기도 수원시 영통구 이의동 1240번지,37.2964822,127.0476679
1048,도그파크동물병원,경기도 수원시 장안구 영화동 403-18번지,37.288877,127.0042013
1049,갈촌동물병원,경기도 수원시 권선구 세류동 467-28번지,37.2584851,127.0111109
1050,도그스타 동물병원,경기도 수원시 권선구 탑동 5-29번지,37.2756834,126.9782006
1051,SUN 동물병원,경기도 수원시 권선구 곡반정동,37.2393266,127.0288136
1052,바이오맥동물병원,경기도 수원시 영통구 망포동 338번지 아이파크 4호,37.2438493,127.0569123
1053,쿨펫동물병원,경기도 수원시 영통구 원천동 177-1번지 홈애버 1층,37.270012,127.0635828
1054,도그파크동물병원,경기도 수원시 장안구 영화동 403-18번지,37.288877,127.0042013
1055,나라동물병원,경기도 수원시 장안구 정자동 876-1   번지,37.2963462,126.993927
1056,(주)모리아동물생명,경기도 수원시 권선구 권선동 1296-5   번지,37.2501826,127.0346446
1057,중부동물병원,경기도 수원시 장안구 정자동 29-6번지,37.2945354,126.9978407
1058,건국동물병원,경기도 수원시 장안구 정자동 533-59번지,37.3069239,126.9902034
1059,동수원동물종합병원(신영통점),경기도 수원시 영통구 망포동 386번지 센트럴타워 110호,37.2395787,127.0563345
1060,펫프렌즈동물병원,경기도 수원시 권선구 구운동 925번지 서수원이마트 3층,37.2823491,126.9701698
1061,주주동물병원,경기도 수원시 영통구 매탄동 153-31번지,37.2745709,127.0430547
1062,서울대학교 수의과대학 동물병원,경기도 수원시 권선구 서둔동 103-2번지,37.2672963,126.9863656
1063,한솔동물병원,경기도 수원시 장안구 정자동 874-5   번지 레몬스포렉스 104호,37.2960669,126.9950661
1064,애니케어 동물병원,경기도 수원시 영통구 영통동 995-5번지 밀레니엄프라자 117호,37.2526888,127.0733866
1065,위즈펫 동물병원 수원역점,경기도 수원시 권선구 서둔동 296-77번지 롯데마트 펫가든 3층,37.2640986,126.9970648
1066,참사랑동물병원,"경기도 수원시 영통구 망포동 559-5   번지 104,105호",37.2383259,127.0570323
1067,다솔동물병원,경기도 수원시 장안구 정자동 945번지 수원sk뷰 603동 106호,37.3068151,126.9850824
1068,광교산동물병원,경기도 수원시 장안구 영화동 127-39  번지,37.2906512,127.0168659
1069,인계종합동물병원,경기도 수원시 팔달구 인계동 1116-4번지 꿈에그린 102동 101호,37.2647247,127.0365672
1070,희망동물병원,경기도 수원시 팔달구 인계동 164번지,37.2764559,127.0371926
1071,유동물병원,경기도 수원시 장안구 연무동 258-13번지,37.2932358,127.0256405
1072,설 동물병원,경기도 수원시 팔달구 매산로1가 18번지 애경쇼핑몰 5층,37.266072,126.999838
1073,홈플러스동물병원,경기도 수원시 장안구 조원동 896번지 삼성홈플러스 5층,37.3026535,127.0087584
1074,BL동물의료원,경기도 수원시 팔달구 고등동 221-4번지 ,37.2725684,127.0020363
1075,펫프렌즈동물병원 서수원,경기도 수원시 권선구 구운동 925번지 이마트(3층),37.2823491,126.9701698
1076,우리동물병원,경기도 수원시 장안구 조원동 739-24  번지,37.2997875,127.0173413
1077,플러스 동물병원,경기도 수원시 영통구 영통동 995-5번지 밀레니엄 119호,37.2526888,127.0733866
1078,권선동물병원,경기도 수원시 권선구 권선동 1043-9번지,37.2547704,127.0281651
1079,뷰티펫동물병원,경기도 수원시 권선구 탑동 888-0006번지,37.2693494,126.9793639
1080,쿨펫동물병원(영통점),경기도 수원시 영통구 영통동 960-0001번지 그랜드백화점 (5층),37.2525997,127.0715267
1081,행복한동물병원,경기도 수원시 영통구 망포동 386번지 110호,37.2395787,127.0563345
1082,선동물병원,경기도 수원시 권선구 세류동 162-4번지 103호,37.2601788,127.0140082
1083,두리동물클리닉,경기도 수원시 팔달구 매산로3가 73-4번지,37.2687389,127.0092518
1084,연동물병원,경기도 수원시 영통구 매탄동 1270-1번지,37.2587401,127.0422572
1085,쿨펫동물병원(롯데마트 권선점),경기도 수원시 권선구 권선동 1296-0005번지,37.2501826,127.0346446
1086,국립축산과학원 부속동물병원,경기도 수원시 권선구 오목천동 564번지,37.2375491,126.9676535
1087,동수원동물종합병원(인계점),경기도 수원시 팔달구 인계동,37.2766288,127.0308334
1088,그린동물병원,경기도 수원시 장안구 정자동 429-1번지,37.3055096,126.9938695
1089,수원동물병원,경기도 수원시 팔달구 고등동 171-4   번지,37.2768483,127.002927
1090,강 동물병원,경기도 수원시 장안구 송죽동 445-9   번지,37.3051225,127.0011674
1091,대학동물병원,경기도 수원시 권선구 권선동 964-24번지,37.2613765,127.0192842
1092,북문동물병원,경기도 수원시 장안구 영화동 413-1번지,37.2904536,127.0093326
1093,우만종합동물병원,경기도 수원시 팔달구 우만동 447-9번지,37.2763203,127.0388387
1094,신계선동물병원,경기도 수원시 장안구 영화동 397-1번지,37.289787,127.0014723
1095,연희동물병원,경기도 수원시 권선구 탑동 48블럭 7롯트 삼호빌딩 B동 101호,37.2752955,126.9759006
1096,동산동물병원,경기도 수원시 영통구 매탄동 883번지 삼호그랜드상가 1동 8호,37.2641547,127.0439736
1097,제일동물병원,경기도 수원시 팔달구 교동 199번지,37.2700723,127.0112249
1098,펫가든 동물병원,경기도 수원시 영통구 영통동 960-1번지 ,37.2525997,127.0715267
1099,설동물병원,경기도 수원시 팔달구 매산로1가 18번지 애경백화점 쇼핑몰,37.266072,126.999838
1100,애니케어 동물병원,경기도 수원시 영통구 영통동 995-5번지,37.2526888,127.0733866
1101,아이러브펫 동물병원,경기도 수원시 장안구 조원동 896번지 홈플러스북수원점 4층,37.3026535,127.0087584
1102,가든동물병원,경기도 수원시 팔달구 지동 84번지,37.278152,127.0288382
1103,쿨펫동물병원 서수원,경기도 수원시 권선구 구운동 925번지,37.2823491,126.9701698
1104,바이오맥동물병원,경기도 수원시 영통구 영통동 980-3번지 디지털엠파이어,37.2450463,127.0598886
1105,베스트동물병원,경기도 수원시 장안구 천천동 524-0003번지,37.2970926,126.982344
1106,쿨펫동물병원,경기도 수원시 권선구 권선동 1296-5번지,37.2501826,127.0346446
1107,닥터김 동물병원,경기도 수원시 영통구 영통동 958-1번지 64통8반,37.2558506,127.0746408
1108,24시 숨 동물병원,경기도 수원시 권선구 권선동 1022-7번지 1층,37.2586535,127.0295529
1109,정자동물병원,경기도 수원시 장안구 정자동 877-13  번지,37.2955352,126.9932278
1110,전병준동물병원,경기도 수원시 팔달구 매교동 173-6번지,37.265792,127.0160609
1111,수원종합동물병원,경기도 수원시 영통구 원천동 79-9번지,37.2746514,127.044746
1112,설 동물병원,경기도 수원시 팔달구 매산로1가 18번지 수원역사 쇼핑몰5층,37.266072,126.999838
1113,행복사랑동물병원,경기도 수원시 장안구 조원동 752번지 ,37.3020137,127.0100893
1114,원동물병원,경기도 수원시 영통구 영통동 976-18  번지,37.2462983,127.0607799
1115,폭시펫,경기도 수원시 권선구 구운동 925번지 이마트 3층,37.2823491,126.9701698
1116,정우동물병원,경기도 수원시 권선구 고색동 382-3번지,37.2503199,126.9805308
1117,고래 동물병원,경기도 시흥시 은행동 34번지 ,37.4371846,126.8020701
1118,청안동물병원,경기도 시흥시 신천동 738-2번지,37.440522,126.7838572
1119,이지 동물병원,경기도 시흥시 대야동 562-5번지 ,37.4438799,126.7922096
1120,내마음속동물병원,경기도 시흥시 월곶동 1011-15번지 센타프라자 110호,37.388889,126.737247
1121,애니온동물병원,경기도 시흥시 정왕동 1729-2번지 ,37.3466165,126.734552
1122,시흥동물병원,경기도 시흥시 대야동 495번지 ,37.4439033,126.7852485
1123,24시배곧스마트동물병원,경기도 시흥시 정왕동 2513-1번지 ,37.3701391,126.7293881
1124,호수동물병원,경기도 시흥시 조남동 657-1번지 103호,37.3776942,126.8527082
1125,장곡애니동물병원,경기도 시흥시 장곡동 823-3번지 106호,37.3789965,126.7861024
1126,숲속동물병원,경기도 시흥시 신천동 743번지 1층,37.4411579,126.7818326
1127,목감시티동물병원,경기도 시흥시 조남동 707-1번지 ,37.3808573,126.8604023
1128,24시위드동물병원(정왕동동물의료센터),경기도 시흥시 정왕동 1734-7번지 제일프라자 107호,37.3448592,126.7384179
1129,신천동물병원,경기도 시흥시 신천동 709-10번지,37.4405458,126.7870436
1130,참누리동물병원,"경기도 시흥시 대야동 모비딕빌딩  102호,201호 ",37.4446005,126.7972476
1131,시흥24시센트럴동물의료센터,경기도 시흥시 정왕동 1726-1번지 광개토빌딩1 203호,37.3479744,126.7334186
1132,서울동물병원,경기도 시흥시 신천동 713-16번지 ,37.4416815,126.7823848
1133,정다운동물병원,경기도 시흥시 정왕동 1731-1번지 105호,37.3466645,126.7318884
1134,박한준종합동물병원,경기도 시흥시 대야동 490-2번지 ,37.4437661,126.7890459
1135,닥터원동물병원,경기도 시흥시 정왕동 월드프라자 115호,37.351497,126.7412501
1136,만세동물병원,경기도 시흥시 정왕동 1772-31번지 지음프라자 ,37.3747181,126.7341358
1137,푸른동물종합병원,경기도 시흥시 은행동 539-7번지 40통5반 102호,37.442407,126.8001012
1138,배곧동물병원,경기도 시흥시 정왕동 2514번지 131호,37.369583,126.7304739
1139,굿모닝동물병원,경기도 시흥시 거모동 1757-7번지 ,37.344387,126.7852427
1140,능곡동물병원,경기도 시흥시 능곡동 762번지 송죽센타프라자 111호,37.3679139,126.8122117
1141,목감동물병원,경기도 시흥시 조남동 169-45번지 ,37.3838029,126.8598773
1142,펫츠나라 동물병원,경기도 시흥시 신천동 712-6번지 1층,37.4412157,126.7838325
1143,배곧코코동물병원,경기도 시흥시 정왕동 1881-11번지 화신프라자 ,37.3639691,126.7302232
1144,시화종합동물병원,"경기도 시흥시 정왕동 1861-2번지 메가쇼핑몰(108,109호) ",37.3540245,126.7236113
1145,우리종합동물병원,경기도 시흥시 정왕동 1212-15번지 (1층) ,37.3456082,126.747139
1146,배곧 코코동물병원,"경기도 시흥시 정왕동 1881-11번지 1층 104,105호",37.3639691,126.7302232
1147,장곡종합동물병원,경기도 시흥시 장곡동 814-3번지 (1층),37.3791632,126.7836857
1148,닥터K동물병원,경기도 시흥시 장곡동 391번지,37.3797159,126.7853551
1149,LG 펫월드,경기도 시흥시 정왕동 공단지원시설 2구역 3나 802-1,37.327696,126.6942604
1150,펫츠나라동물병원,경기도 시흥시 신천동 712-6번지,37.4412157,126.7838325
1151,수림동물병원,경기도 시흥시 정왕동 1726-1번지 광개토1빌팅 109호,37.3479744,126.7334186
1152,V1동물병원,경기도 시흥시 정왕동 1214-13번지 (1층),37.3441986,126.749446
1153,쿨펫동물병원,경기도 시흥시 정왕동 2166-4번지 홈플러스시화점(1층),37.345198,126.7250547
1154,서해동물병원,경기도 시흥시 정왕동 1731-1번지 한일프라자1층,37.3466645,126.7318884
1155,올펫동물병원,경기도 시흥시 월곶동 1011-15번지,37.388889,126.737247
1156,애견종합동물병원,경기도 시흥시 대야동 490-5번지,37.4437656,126.7887972
1157,메디펫동물병원,경기도 시흥시 대야동 581-6번지,37.446071,126.7982945
1158,다나동물병원,경기도 시흥시 정왕동 1736-2   번지 1층 105호,37.3454494,126.7364183
1159,정왕동물병원,경기도 시흥시 정왕동 1881-1   번지 고려프라자105호,37.3642519,126.7317236
1160,메디펫동물병원,경기도 시흥시 대야동 581-6번지,37.446071,126.7982945
1161,우리들종합동물병원,경기도 시흥시 정왕동 1861-8번지,37.3531988,126.7249687
1162,애견종합동물병원,경기도 시흥시 대야동 490-5   번지,37.4437656,126.7887972
1163,정왕동물병원,경기도 시흥시 정왕동 1193-10번지,37.3448597,126.7510237
1164,정왕동물병원,경기도 시흥시 정왕동 1215-7번지 (1층),37.3433097,126.7508935
1165,김현수동물병원,경기도 시흥시 능곡동 719번지 능곡타운 109호,37.3694959,126.8098821
1166,목감동물병원,경기도 시흥시 조남동 169-45번지,37.3838029,126.8598773
1167,엘리스동물병원,경기도 시흥시 능곡동 719번지 능곡타운 109호,37.3694959,126.8098821
1168,개팔자상팔자 우리동물병원,경기도 시흥시 대야동 573-2번지 모비딕빌딩102호,37.4446005,126.7972476
1169,엘리스동물병원,경기도 시흥시 능곡동 719번지 능곡타운 109호,37.3694959,126.8098821
1170,보람동물병원,경기도 시흥시 정왕동 1580번지,37.3449705,126.7439135
1171,24시 온누리동물메디컬센터,경기도 안산시 단원구 고잔동 525-1번지 ,37.3190878,126.8297427
1172,우성동물병원,경기도 안산시 상록구 장상동 3-151번지 우성동물병원 ,37.3604491,126.8759842
1173,조이 고양이 병원,경기도 안산시 단원구 원곡동 846-3번지 ,37.3271153,126.8009643
1174,쥬시동물병원,경기도 안산시 단원구 고잔동 717번지 강희그랜드빌 102호,37.3094547,126.8289413
1175,서울동물병원,경기도 안산시 상록구 수암동 505번지,37.3620607,126.8748752
1176,도그플러스,경기도 안산시 상록구 성포동 586번지 ,37.3171155,126.8500197
1177,본오365동물병원,경기도 안산시 상록구 본오동 870-7번지 ,37.2932287,126.8640976
1178,그린펫동물병원,경기도 안산시 단원구 고잔동 724-4번지 부원프라자 101호,37.3145598,126.8326071
1179,우리펫동물병원,경기도 안산시 단원구 신길동 1612번지 1층 104-1호,37.3308115,126.7867712
1180,대학동물병원,경기도 안산시 상록구 월피동 445-4번지 109호,37.3289473,126.8442639
1181,닥터K동물병원,경기도 안산시 단원구 초지동 734-6번지 한미타워 110호,37.3064796,126.815999
1182,김정태동물병원,경기도 안산시 상록구 본오동 872-20번지 우성상가 116호,37.2976178,126.8650144
1183,정다운동물병원,경기도 안산시 단원구 고잔동 648번지 라성상가 1층 101호,37.3286691,126.8384876
1184,동물사랑동물병원,경기도 안산시 단원구 선부동 1087-30번지 104호,37.3417556,126.8166564
1185,꿈의동물병원,경기도 안산시 단원구 고잔동 718-5번지 대림프라자 102호 ,37.3080917,126.827275
1186,퍼피캣 동물병원,경기도 안산시 단원구 와동 812-7번지 ,37.3415547,126.8207195
1187,웰니스동물병원,경기도 안산시 상록구 본오동 880번지 롯데마트 ,37.295117,126.8608461
1188,공원애견동물병원,경기도 안산시 상록구 본오동 722-1번지 1층 ,37.2899249,126.8666524
1189,애니동물병원,경기도 안산시 상록구 사동 1518번지 ,37.3065068,126.84721
1190,쥬쥬동물병원,"경기도 안산시 단원구 고잔동 724번지 골든빌 103,104호",37.3146478,126.831163
1191,24시 아프리카동물병원,경기도 안산시 단원구 초지동 742-9번지 메가쇼핑 106호,37.3016732,126.8135182
1192,(주)가나이십사시동물병원,경기도 안산시 단원구 고잔동 537-4번지 1.2층 ,37.3173674,126.83638
1193,이리온동물병원 안산점,경기도 안산시 단원구 신길동 1687번지 ,37.3311685,126.7849423
1194,김동물병원,경기도 안산시 상록구 성포동 583-5번지 예술프라자 1층동 103호,37.3207836,126.8439314
1195,삼성동물병원,경기도 안산시 단원구 원곡동 826-11번지 ,37.3297242,126.7985766
1196,도란도란동물병원,경기도 안산시 상록구 사동 1201-3번지 ,37.3029268,126.8518757
1197,참동물의료센터,경기도 안산시 단원구 고잔동 534-2번지 ,37.3186733,126.8359936
1198,미소돌봄동물병원,경기도 안산시 상록구 성포동 747번지 안산파크푸르지오 ,37.320093,126.8463471
1199,웰니스동물병원(고잔점),경기도 안산시 단원구 고잔동 707-2번지 삼성홈플러스 ,37.3118423,126.8288794
1200,동물은 내친구 동물병원,경기도 안산시 상록구 본오동 879-16번지 ,37.2975051,126.8611574
1201,고대영동물병원,경기도 안산시 상록구 성포동 593-25번지 정인프라자 1층동 102호,37.326392,126.8469885
1202,안산동물병원,경기도 안산시 단원구 원곡동 776-11번지,37.3301711,126.7964992
1203,4u동물메디컬센타,경기도 안산시 단원구 고잔동 772-1번지 크리스탈빌딩 102호,37.3089526,126.8306006
1204,반월동물병원,경기도 안산시 상록구 건건동 536-5번지 ,37.3112266,126.9045952
1205,한국동물병원,경기도 안산시 단원구 초지동 729-2번지 메디프라자 109호,37.3086972,126.816659
1206,조이동물병원,경기도 안산시 단원구 원곡동 846-3번지 반월종합상가 C동 201호,37.3271153,126.8009643
1207,허브 동물병원,경기도 안산시 단원구 와동 759-3번지 103호 ,37.3411424,126.8221311
1208,동물병원 아인,경기도 안산시 상록구 이동 589-2번지 ,37.3070601,126.8571577
1209,아빠곰동물병원,경기도 안산시 단원구 원곡동 826-11,37.3297242,126.7985766
1210,Juicy동물병원,경기도 안산시 단원구 고잔동 717번지 강희그랜드빌 102호,37.3094547,126.8289413
1211,쿨펫동물병원 상록점,경기도 안산시 상록구 본오동 880번지,37.295117,126.8608461
1212,쿨펫동물병원 안산홈플러스 고잔점,경기도 안산시 단원구 고잔동 707-2번지 ,37.3118423,126.8288794
1213,수동물메디컬센터,경기도 안산시 상록구 본오동 926-7번지 ,37.288759,126.863542
1214,애견마을동물병원,경기도 안산시 단원구 선부동 1087-29번지,37.3417292,126.8170515
1215,프란다스의 개,경기도 안산시 상록구 본오동 862-4번지 102호,37.2932031,126.8653495
1216,1%애견동물병원,경기도 안산시 상록구 사동 1577-6   번지 1층,37.3031736,126.8409118
1217,고잔모아동물병원,경기도 안산시 단원구 고잔동 727-4번지 시티프라자 1 층 113호,37.3125594,126.8325214
1218,준동물병원,경기도 안산시 단원구 고잔동 717번지 강희오피스텔 106호,37.3094547,126.8289413
1219,단원종합동물병원,경기도 안산시 단원구 원곡동 826-11번지,37.3297242,126.7985766
1220,쥬시동물병원,경기도 안산시 단원구 고잔동 717번지 강희그랜드빌 1층 102호,37.3094547,126.8289413
1221,가람동물병원,경기도 안산시 단원구 고잔동 730-2   번지 고잔신도시 중앙역앞 1층동,37.3136737,126.8367153
1222,쿨펫동물병원 안산고잔점,경기도 안산시 단원구 고잔동 707-2번지 홈플러스 3층,37.3118423,126.8288794
1223,애견마을동물병원,경기도 안산시 단원구 선부동 1087-29번지 동진프라자 1층,37.3417292,126.8170515
1224,쿨펫동물병원,경기도 안산시 단원구 고잔동 707-2번지 홈에버 3층,37.3118423,126.8288794
1225,이리온 for 몰리스,경기도 안산시 단원구 신길동 1687번지,37.3311685,126.7849423
1226,늘푸른동물병원,경기도 안산시 상록구 본오동 872-11 109호,37.2986791,126.8634334
1227,고잔동물병원,"경기도 안산시 단원구 초지동 732-2번지 현대프라자1층 102,103호",37.3080664,126.8166042
1228,프란다즈의 개,경기도 안산시 상록구 본오동 862-13,37.2927356,126.8661849
1229,늘푸른동물병원,경기도 안산시 상록구 본오동 872-11  번지,37.2986791,126.8634334
1230,제일동물병원,경기도 안산시 상록구 수암동 442번지,37.3620043,126.8727419
1231,쿨펫동물병원,경기도 안산시 단원구 고잔동 707-2번지 까르프 1층,37.3118423,126.8288794
1232,프란다스의 개 동물병원,경기도 안산시 상록구 본오동 862-4번지 102호,37.2932031,126.8653495
1233,애견마을동물병원,경기도 안산시 단원구 선부동 1089-29  번지,37.3429178,126.8166084
1234,열린동물병원,경기도 안산시 단원구 고잔동 771번지 신화타운 1층 103호,37.3112054,126.830776
1235,해피동물병원,경기도 안산시 상록구 본오동 890-1번지,37.2933945,126.8595975
1236,프란다스의 개,경기도 안산시 상록구 본오동 862-4번지 102호,37.2932031,126.8653495
1237,프란다스의 개,경기도 안산시 상록구 본오동 862-4번지 102호,37.2932031,126.8653495
1238,윤동물병원,경기도 안산시 상록구 본오동 877-8번지 보노피아빌딩 106호,37.3020393,126.862931
1239,초원동물병원,경기도 안산시 상록구 월피동 442-22,37.3294509,126.8504122
1240,가나24시동물병원,경기도 안산시 단원구 고잔동 537-4번지 롯데프라자 1층,37.3173674,126.83638
1241,위브동물병원,경기도 안산시 상록구 본오동 1113번지 102호,37.3017288,126.8670709
1242,가나동물병원,경기도 안산시 단원구 고잔동 537-4,37.3173674,126.83638
1243,쿨펫 동물병원(상록점),경기도 안산시 상록구 본오동 880번지,37.295117,126.8608461
1244,상아동물병원,경기도 안산시 단원구 고잔동 775-4   번지 대우프라자 1층115호,37.3078374,126.832047
1245,윤동물병원,경기도 안산시 상록구 본오동 877-8번지,37.3020393,126.862931
1246,가나양한방동물병원,경기도 안산시 단원구 고잔동 537-4번지 롯데프라자 112호,37.3173674,126.83638
1247,안산동물병원,경기도 안산시 단원구 고잔동 5396번지 유림빌딩 1층동 101호,37.3185616,126.839886
1248,고잔동물병원,경기도 안산시 단원구 초지동 732-2 현대(프) 102호,37.3080664,126.8166042
1249,현진동물병원,경기도 안산시 단원구 고잔동 718-5   번지 대림(프) 1층112호,37.3080917,126.827275
1250,스누피동물병원,경기도 안산시 상록구 이동 718-5   번지 금강(프)1층109호,37.3059783,126.8496249
1251,24시도그앤캣동물의료센터,경기도 안산시 단원구 고잔동 531-2번지 에메랄드빌딩 101호,37.3175605,126.832826
1252,중앙동물병원,경기도 안산시 상록구 본오동 872-18  번지 1층동,37.2971202,126.8633461
1253,다사랑동물병원,경기도 안산시 상록구 본오동 872-18번지,37.2971202,126.8633461
1254,애견마을 동물병원,경기도 안산시 단원구 선부동 1087-29  번지 동진프라자 1층,37.3417292,126.8170515
1255,쿨펫동물병원,경기도 안산시 단원구 고잔동 707-2번지 까르프 안산점 1층,37.3118423,126.8288794
1256,고잔종합동물병원,경기도 안산시 단원구 초지동 732-2번지 현대프라자 3층,37.3080664,126.8166042
1257,가나동물병원,경기도 안산시 단원구 고잔동 537-4 번지 롯데프라자 1층,37.3173674,126.83638
1258,얼큰동물병원,경기도 안산시 상록구 본오동 864-3번지 1층,37.292285,126.8661519
1259,혜인이네동물병원,경기도 안산시 단원구 초지동 745번지 서해프라자 110호,37.3010331,126.8132717
1260,정동물병원,경기도 안산시 단원구 선부동 1070-11  번지 동양빌딩 1층 107호,37.3354511,126.8071595
1261,애견마을 동물병원,경기도 안산시 단원구 선부동 1087-29  번지 동진프라자 1층동,37.3417292,126.8170515
1262,프란다스의개 동물병원,경기도 안산시 상록구 본오동 862-12 102호,37.2928437,126.8661847
1263,우리동물병원,경기도 안산시 단원구 선부동 1085번지 한양(프) 1층 117호,37.3400015,126.8128014
1264,일프로애견동물병원,경기도 안산시 상록구 사동 1577-6번지 2층,37.3031736,126.8409118
1265,도그플러스,경기도 안산시 상록구 성포동 586번지 2층,37.3171155,126.8500197
1266,가나동물병원,경기도 안산시 단원구 고잔동 537-4   번지 롯데프라자 1층,37.3173674,126.83638
1267,24시도그앤캣동물의료센터,경기도 안산시 단원구 고잔동 531-2번지 101호,37.3175605,126.832826
1268,산업동물병원,경기도 안성시 현수동 218-5번지 ,37.0019653,127.2766018
1269,강산동물병원,경기도 안성시 원곡면 반제리 46-8번지,37.0223245,127.1732216
1270,양하무역산업동물병원,경기도 안성시 죽산면 용설리 397-20번지 ,37.0470756,127.440829
1271,바우동물병원,경기도 안성시 공도읍 승두리 70-2번지,36.9981312,127.1665845
1272,월천동물병원 (출장전문),경기도 안성시 보개면 양복리 264-1번지,37.0122226,127.3222009
1273,대한동물병원,경기도 안성시 죽산면 죽산리 131-7번지,37.0764331,127.4281104
1274,하나동물병원,경기도 안성시 죽산면 죽산리 476-2번지 ,37.0755719,127.4245296
1275,남양동물병원,경기도 안성시 공도읍 마정리 593번지 임광그대가아파트 1단지 상가동 103호,37.0116061,127.2101642
1276,우리동물병원,경기도 안성시 인지동 419-2번지,37.004498,127.2683532
1277,쿨펫동물병원,경기도 안성시 석정동 149-3번지 이마트 3층 ,37.0126617,127.2559319
1278,한신동물병원,경기도 안성시 양성면 동항리 336번지 ,37.0594875,127.1947677
1279,아프리카동물병원,경기도 안성시 공도읍 진사리 22-61번지,36.9931304,127.1377491
1280,일죽종합동물병원,경기도 안성시 일죽면 송천리 256-17번지,37.0898257,127.477213
1281,건국 종합 가축병원 (출장전문병원),경기도 안성시 일죽면 송천리 47-7번지,37.0922644,127.4757434
1282,서울말전문동물병원,"경기도 안성시 봉산동 42번지 한주APT상가 202호,203호",37.0098275,127.2783491
1283,이성준동물병원,경기도 안성시 봉남동 326-2번지 1통4반,37.0065829,127.274787
1284,성심동물약품병원,경기도 안성시 삼죽면 진촌리 406-5번지,37.0544127,127.3652782
1285,좋은동물병원,경기도 안성시 양성면 동항리 693-4번지,37.0581811,127.1946632
1286,발라드동물병원 (출장전문동물병원),경기도 안성시 일죽면 송천리 458번지 ,37.0891555,127.4666925
1287,고려동물병원,경기도 안성시 보개면 양복리 274-4번지 ,37.0122226,127.3222009
1288,유수의과 동물병원,경기도 안성시 죽산면 죽산리 419번지,37.0753798,127.420244
1289,롯데마트 안성점 쿨펫,경기도 안성시 공도읍 양기리 306번지 롯데마트 2층,37.0077406,127.1995474
1290,우석동물병원,경기도 안성시 가사동 75-2번지 우석동물병원,37.0124665,127.2864823
1291,서부동물병원,경기도 안성시 도기동 241번지 ,37.0006126,127.273148
1292,행복한동물병원,경기도 안성시 영동 437-1번지 ,37.0069104,127.2734287
1293,안성축협동물병원,경기도 안성시 계동 85-3번지 안성축산업협동조합,36.9886134,127.2677701
1294,안성종합동물병원,경기도 안성시 가현동 188-5번지,37.0043562,127.2829806
1295,김갑수 동물병원,경기도 안성시 일죽면 고은리 47-4번지,37.1346797,127.4469604
1296,제이넥스솔루션센터,경기도 안성시 삼죽면 덕산리 262-0002번지,37.0764316,127.3749191
1297,죽산동물병원,경기도 안성시 죽산면 죽산리 120-1번지,37.0758808,127.4263306
1298,김갑수동물병원,경기도 안성시 서운면 신흥리 산 25번지,36.9262824,127.2397089
1299,고려동물병원,경기도 안성시 도기동 140-7번지,37.0039658,127.2645427
1300,제네틱스동물병원,경기도 안성시 계동 203-17번지 10호,36.983084,127.2663806
1301,펫프렌즈동물병원,경기도 안성시 공도읍 양기리 산 2-13번지,37.0083282,127.1984141
